Data;Dia;Hora;BTN A;BTN B;BTN C;IP
1/jan/2023;dom;13:30;0,0269615;0,0357846;0,0429994;0,0000003
1/jan/2023;dom;13:45;0,0266111;0,0352414;0,0415546;0,0000003
1/jan/2023;dom;14:00;0,0263342;0,0347099;0,0404711;0,0000003
1/jan/2023;dom;14:15;0,0260986;0,0344344;0,0396546;0,0000003
1/jan/2023;dom;14:30;0,0259123;0,0341507;0,0390175;0,0000003
1/jan/2023;dom;14:45;0,0256866;0,0339097;0,0384090;0,0000003
1/jan/2023;dom;15:00;0,0254756;0,0334862;0,0379406;0,0000003
1/jan/2023;dom;15:15;0,0252034;0,0331389;0,0375966;0,0000003
1/jan/2023;dom;15:30;0,0249472;0,0329124;0,0373667;0,0000003
1/jan/2023;dom;15:45;0,0247002;0,0328198;0,0372392;0,0000003
1/jan/2023;dom;16:00;0,0244782;0,0327627;0,0372494;0,0000003
1/jan/2023;dom;16:15;0,0243121;0,0327930;0,0374766;0,0000003
1/jan/2023;dom;16:30;0,0241696;0,0328086;0,0377932;0,0000003
1/jan/2023;dom;16:45;0,0241622;0,0329756;0,0383100;0,0000003
1/jan/2023;dom;17:00;0,0242493;0,0331916;0,0390990;0,0000003
1/jan/2023;dom;17:15;0,0245165;0,0335527;0,0402787;0,0001281
1/jan/2023;dom;17:30;0,0249116;0,0340086;0,0417921;0,0095499
1/jan/2023;dom;17:45;0,0254502;0,0344719;0,0434701;0,0332138
1/jan/2023;dom;18:00;0,0259623;0,0351623;0,0453385;0,0594489
1/jan/2023;dom;18:15;0,0263547;0,0358906;0,0470597;0,0612903
1/jan/2023;dom;18:30;0,0266013;0,0365886;0,0485694;0,0612903
1/jan/2023;dom;18:45;0,0268011;0,0370661;0,0496519;0,0612903
1/jan/2023;dom;19:00;0,0269635;0,0374290;0,0506875;0,0612903
1/jan/2023;dom;19:15;0,0270978;0,0377772;0,0516205;0,0612903
1/jan/2023;dom;19:30;0,0271610;0,0380556;0,0523950;0,0612903
1/jan/2023;dom;19:45;0,0271852;0,0383713;0,0528306;0,0612903
1/jan/2023;dom;20:00;0,0270768;0,0386299;0,0532887;0,0612903
1/jan/2023;dom;20:15;0,0269405;0,0388178;0,0535875;0,0612903
1/jan/2023;dom;20:30;0,0268061;0,0387900;0,0536138;0,0612903
1/jan/2023;dom;20:45;0,0266671;0,0386679;0,0531232;0,0612903
1/jan/2023;dom;21:00;0,0264405;0,0385280;0,0525639;0,0612903
1/jan/2023;dom;21:15;0,0261439;0,0384469;0,0519273;0,0612903
1/jan/2023;dom;21:30;0,0257931;0,0382003;0,0512598;0,0612903
1/jan/2023;dom;21:45;0,0254048;0,0378128;0,0503729;0,0612903
1/jan/2023;dom;22:00;0,0249412;0,0373929;0,0493806;0,0612903
1/jan/2023;dom;22:15;0,0244956;0,0369733;0,0482895;0,0612903
1/jan/2023;dom;22:30;0,0240619;0,0364726;0,0470944;0,0612903
1/jan/2023;dom;22:45;0,0236244;0,0356873;0,0457606;0,0612903
1/jan/2023;dom;23:00;0,0230558;0,0348440;0,0440869;0,0612903
1/jan/2023;dom;23:15;0,0224541;0,0340270;0,0422459;0,0612903
1/jan/2023;dom;23:30;0,0218412;0,0331818;0,0403006;0,0612903
1/jan/2023;dom;23:45;0,0215014;0,0323360;0,0384120;0,0612903
1/jan/2023;dom;24:00;0,0212567;0,0313913;0,0365026;0,0612903
2/jan/2023;seg;00:15;0,0211178;0,0304627;0,0345803;0,0612903
2/jan/2023;seg;00:30;0,0208780;0,0294537;0,0326978;0,0612903
2/jan/2023;seg;00:45;0,0205760;0,0284215;0,0308924;0,0612903
2/jan/2023;seg;01:00;0,0202215;0,0274282;0,0291958;0,0612903
2/jan/2023;seg;01:15;0,0198348;0,0264992;0,0276766;0,0612903
2/jan/2023;seg;01:30;0,0194838;0,0256674;0,0263480;0,0612903
2/jan/2023;seg;01:45;0,0191633;0,0248964;0,0252213;0,0612903
2/jan/2023;seg;02:00;0,0188808;0,0242517;0,0242938;0,0612903
2/jan/2023;seg;02:15;0,0186320;0,0237048;0,0234879;0,0612903
2/jan/2023;seg;02:30;0,0184408;0,0232658;0,0228008;0,0612903
2/jan/2023;seg;02:45;0,0182515;0,0228501;0,0222103;0,0612903
2/jan/2023;seg;03:00;0,0181420;0,0225441;0,0217254;0,0612903
2/jan/2023;seg;03:15;0,0180532;0,0222617;0,0213086;0,0612903
2/jan/2023;seg;03:30;0,0180252;0,0220538;0,0209834;0,0612903
2/jan/2023;seg;03:45;0,0179731;0,0218602;0,0207290;0,0612903
2/jan/2023;seg;04:00;0,0179728;0,0217488;0,0205340;0,0612903
2/jan/2023;seg;04:15;0,0180393;0,0216859;0,0203487;0,0612903
2/jan/2023;seg;04:30;0,0181446;0,0217674;0,0202234;0,0612903
2/jan/2023;seg;04:45;0,0182426;0,0218400;0,0201379;0,0612903
2/jan/2023;seg;05:00;0,0183847;0,0219690;0,0201022;0,0612903
2/jan/2023;seg;05:15;0,0185684;0,0219768;0,0201464;0,0612903
2/jan/2023;seg;05:30;0,0187909;0,0220692;0,0202483;0,0612903
2/jan/2023;seg;05:45;0,0190336;0,0222233;0,0204667;0,0612903
2/jan/2023;seg;06:00;0,0194174;0,0225537;0,0207960;0,0612903
2/jan/2023;seg;06:15;0,0198676;0,0229549;0,0213250;0,0612903
2/jan/2023;seg;06:30;0,0204942;0,0235410;0,0220376;0,0612903
2/jan/2023;seg;06:45;0,0212737;0,0242663;0,0230094;0,0612903
2/jan/2023;seg;07:00;0,0224278;0,0254181;0,0244043;0,0608049
2/jan/2023;seg;07:15;0,0236898;0,0268904;0,0260261;0,0591760
2/jan/2023;seg;07:30;0,0251057;0,0285670;0,0277231;0,0477946
2/jan/2023;seg;07:45;0,0267049;0,0301495;0,0291265;0,0241610
2/jan/2023;seg;08:00;0,0289085;0,0314387;0,0302570;0,0070175
2/jan/2023;seg;08:15;0,0312535;0,0324982;0,0312304;0,0001284
2/jan/2023;seg;08:30;0,0336261;0,0332372;0,0320329;0,0000003
2/jan/2023;seg;08:45;0,0356770;0,0339807;0,0326677;0,0000003
2/jan/2023;seg;09:00;0,0379251;0,0350125;0,0332676;0,0000003
2/jan/2023;seg;09:15;0,0399631;0,0363625;0,0339596;0,0000003
2/jan/2023;seg;09:30;0,0416730;0,0376051;0,0347827;0,0000003
2/jan/2023;seg;09:45;0,0428212;0,0384006;0,0353665;0,0000003
2/jan/2023;seg;10:00;0,0436103;0,0389893;0,0357766;0,0000003
2/jan/2023;seg;10:15;0,0442376;0,0394159;0,0359974;0,0000003
2/jan/2023;seg;10:30;0,0447122;0,0397377;0,0361336;0,0000003
2/jan/2023;seg;10:45;0,0451381;0,0397399;0,0362347;0,0000003
2/jan/2023;seg;11:00;0,0454812;0,0397039;0,0364038;0,0000003
2/jan/2023;seg;11:15;0,0458488;0,0397546;0,0367124;0,0000003
2/jan/2023;seg;11:30;0,0462501;0,0399996;0,0370664;0,0000003
2/jan/2023;seg;11:45;0,0466259;0,0405090;0,0375106;0,0000003
2/jan/2023;seg;12:00;0,0466067;0,0410738;0,0380628;0,0000003
2/jan/2023;seg;12:15;0,0461565;0,0414627;0,0386803;0,0000003
2/jan/2023;seg;12:30;0,0450288;0,0414092;0,0391751;0,0000003
2/jan/2023;seg;12:45;0,0438347;0,0411455;0,0393540;0,0000003
2/jan/2023;seg;13:00;0,0426871;0,0407775;0,0391543;0,0000003
2/jan/2023;seg;13:15;0,0420144;0,0404011;0,0386354;0,0000003
2/jan/2023;seg;13:30;0,0417678;0,0400564;0,0380058;0,0000003
2/jan/2023;seg;13:45;0,0418322;0,0398360;0,0374717;0,0000003
2/jan/2023;seg;14:00;0,0423871;0,0398283;0,0371931;0,0000003
2/jan/2023;seg;14:15;0,0429115;0,0399293;0,0370341;0,0000003
2/jan/2023;seg;14:30;0,0433691;0,0399677;0,0368721;0,0000003
2/jan/2023;seg;14:45;0,0433691;0,0398931;0,0366526;0,0000003
2/jan/2023;seg;15:00;0,0431686;0,0395760;0,0364139;0,0000003
2/jan/2023;seg;15:15;0,0428556;0,0391531;0,0362066;0,0000003
2/jan/2023;seg;15:30;0,0424752;0,0387909;0,0360123;0,0000003
2/jan/2023;seg;15:45;0,0421166;0,0385645;0,0359259;0,0000003
2/jan/2023;seg;16:00;0,0417734;0,0384954;0,0359802;0,0000003
2/jan/2023;seg;16:15;0,0415673;0,0384794;0,0362223;0,0000003
2/jan/2023;seg;16:30;0,0413798;0,0385951;0,0366478;0,0000003
2/jan/2023;seg;16:45;0,0412406;0,0388904;0,0372831;0,0000003
2/jan/2023;seg;17:00;0,0410261;0,0393937;0,0381593;0,0000003
2/jan/2023;seg;17:15;0,0408969;0,0399490;0,0394209;0,0000974
2/jan/2023;seg;17:30;0,0407741;0,0406079;0,0411878;0,0086341
2/jan/2023;seg;17:45;0,0407150;0,0413268;0,0433866;0,0315214
2/jan/2023;seg;18:00;0,0403349;0,0421480;0,0457859;0,0587077
2/jan/2023;seg;18:15;0,0397637;0,0429291;0,0480521;0,0612903
2/jan/2023;seg;18:30;0,0390430;0,0436015;0,0500918;0,0612903
2/jan/2023;seg;18:45;0,0384780;0,0441618;0,0518658;0,0612903
2/jan/2023;seg;19:00;0,0378917;0,0445656;0,0534965;0,0612903
2/jan/2023;seg;19:15;0,0372125;0,0448638;0,0549608;0,0612903
2/jan/2023;seg;19:30;0,0364080;0,0450175;0,0562568;0,0612903
2/jan/2023;seg;19:45;0,0355989;0,0450710;0,0572613;0,0612903
2/jan/2023;seg;20:00;0,0347526;0,0448473;0,0579587;0,0612903
2/jan/2023;seg;20:15;0,0339247;0,0443969;0,0579774;0,0612903
2/jan/2023;seg;20:30;0,0331938;0,0438510;0,0574924;0,0612903
2/jan/2023;seg;20:45;0,0325767;0,0433323;0,0566393;0,0612903
2/jan/2023;seg;21:00;0,0319941;0,0429111;0,0558505;0,0612903
2/jan/2023;seg;21:15;0,0313510;0,0425056;0,0550023;0,0612903
2/jan/2023;seg;21:30;0,0306652;0,0421273;0,0540789;0,0612903
2/jan/2023;seg;21:45;0,0299702;0,0416541;0,0530022;0,0612903
2/jan/2023;seg;22:00;0,0292489;0,0410485;0,0518725;0,0612903
2/jan/2023;seg;22:15;0,0285356;0,0403643;0,0506389;0,0612903
2/jan/2023;seg;22:30;0,0278307;0,0396808;0,0493604;0,0612903
2/jan/2023;seg;22:45;0,0271375;0,0389637;0,0478634;0,0612903
2/jan/2023;seg;23:00;0,0263458;0,0379932;0,0460532;0,0612903
2/jan/2023;seg;23:15;0,0254966;0,0368305;0,0439852;0,0612903
2/jan/2023;seg;23:30;0,0246384;0,0355882;0,0418356;0,0612903
2/jan/2023;seg;23:45;0,0238464;0,0344453;0,0396503;0,0612903
2/jan/2023;seg;24:00;0,0228817;0,0329608;0,0372497;0,0612903
3/jan/2023;ter;00:15;0,0219818;0,0313512;0,0348961;0,0612903
3/jan/2023;ter;00:30;0,0211808;0,0297289;0,0327288;0,0612903
3/jan/2023;ter;00:45;0,0206840;0,0284931;0,0309184;0,0612903
3/jan/2023;ter;01:00;0,0202506;0,0274696;0,0292431;0,0612903
3/jan/2023;ter;01:15;0,0198601;0,0265414;0,0277189;0,0612903
3/jan/2023;ter;01:30;0,0195090;0,0257174;0,0263897;0,0612903
3/jan/2023;ter;01:45;0,0191890;0,0249542;0,0252659;0,0612903
3/jan/2023;ter;02:00;0,0189088;0,0243052;0,0243377;0,0612903
3/jan/2023;ter;02:15;0,0186591;0,0237537;0,0235323;0,0612903
3/jan/2023;ter;02:30;0,0184642;0,0233122;0,0228457;0,0612903
3/jan/2023;ter;02:45;0,0182767;0,0229046;0,0222572;0,0612903
3/jan/2023;ter;03:00;0,0181706;0,0226023;0,0217723;0,0612903
3/jan/2023;ter;03:15;0,0180849;0,0223272;0,0213573;0,0612903
3/jan/2023;ter;03:30;0,0180549;0,0221160;0,0210281;0,0612903
3/jan/2023;ter;03:45;0,0180048;0,0219233;0,0207694;0,0612903
3/jan/2023;ter;04:00;0,0180047;0,0218103;0,0205698;0,0612903
3/jan/2023;ter;04:15;0,0180724;0,0217546;0,0203774;0,0612903
3/jan/2023;ter;04:30;0,0181748;0,0218309;0,0202567;0,0612903
3/jan/2023;ter;04:45;0,0182745;0,0218959;0,0201774;0,0612903
3/jan/2023;ter;05:00;0,0184173;0,0220156;0,0201523;0,0612903
3/jan/2023;ter;05:15;0,0186044;0,0220306;0,0201984;0,0612903
3/jan/2023;ter;05:30;0,0188298;0,0221390;0,0203030;0,0612903
3/jan/2023;ter;05:45;0,0190732;0,0223000;0,0205197;0,0612903
3/jan/2023;ter;06:00;0,0194599;0,0226271;0,0208528;0,0612903
3/jan/2023;ter;06:15;0,0199108;0,0230225;0,0213879;0,0612903
3/jan/2023;ter;06:30;0,0205374;0,0236041;0,0221169;0,0612903
3/jan/2023;ter;06:45;0,0213115;0,0243367;0,0230981;0,0612903
3/jan/2023;ter;07:00;0,0224571;0,0254954;0,0245032;0,0608119
3/jan/2023;ter;07:15;0,0237167;0,0269775;0,0261407;0,0591976
3/jan/2023;ter;07:30;0,0251357;0,0286653;0,0278622;0,0479099
3/jan/2023;ter;07:45;0,0267440;0,0302582;0,0292790;0,0243103
3/jan/2023;ter;08:00;0,0289585;0,0315498;0,0304189;0,0070381
3/jan/2023;ter;08:15;0,0313161;0,0326016;0,0313809;0,0001546
3/jan/2023;ter;08:30;0,0337047;0,0333130;0,0321675;0,0000003
3/jan/2023;ter;08:45;0,0357637;0,0340513;0,0327736;0,0000003
3/jan/2023;ter;09:00;0,0380149;0,0350759;0,0333503;0,0000003
3/jan/2023;ter;09:15;0,0400512;0,0364290;0,0340235;0,0000003
3/jan/2023;ter;09:30;0,0417604;0,0376654;0,0348383;0,0000003
3/jan/2023;ter;09:45;0,0429135;0,0384643;0,0354175;0,0000003
3/jan/2023;ter;10:00;0,0437083;0,0390366;0,0358191;0,0000003
3/jan/2023;ter;10:15;0,0443341;0,0394642;0,0360308;0,0000003
3/jan/2023;ter;10:30;0,0448025;0,0397965;0,0361604;0,0000003
3/jan/2023;ter;10:45;0,0452222;0,0398167;0,0362719;0,0000003
3/jan/2023;ter;11:00;0,0455675;0,0397855;0,0364468;0,0000003
3/jan/2023;ter;11:15;0,0459295;0,0398211;0,0367529;0,0000003
3/jan/2023;ter;11:30;0,0463263;0,0400705;0,0370971;0,0000003
3/jan/2023;ter;11:45;0,0466973;0,0405835;0,0375233;0,0000003
3/jan/2023;ter;12:00;0,0466782;0,0411564;0,0380646;0,0000003
3/jan/2023;ter;12:15;0,0462212;0,0415609;0,0386795;0,0000003
3/jan/2023;ter;12:30;0,0450912;0,0415035;0,0391788;0,0000003
3/jan/2023;ter;12:45;0,0438915;0,0412345;0,0393571;0,0000003
3/jan/2023;ter;13:00;0,0427454;0,0408541;0,0391536;0,0000003
3/jan/2023;ter;13:15;0,0420660;0,0404788;0,0386396;0,0000003
3/jan/2023;ter;13:30;0,0418192;0,0401400;0,0380293;0,0000003
3/jan/2023;ter;13:45;0,0418806;0,0399104;0,0375109;0,0000003
3/jan/2023;ter;14:00;0,0424276;0,0399041;0,0372364;0,0000003
3/jan/2023;ter;14:15;0,0429491;0,0400091;0,0370849;0,0000003
3/jan/2023;ter;14:30;0,0433982;0,0400897;0,0369199;0,0000003
3/jan/2023;ter;14:45;0,0434066;0,0400322;0,0367024;0,0000003
3/jan/2023;ter;15:00;0,0432012;0,0397170;0,0364549;0,0000003
3/jan/2023;ter;15:15;0,0428927;0,0392597;0,0362526;0,0000003
3/jan/2023;ter;15:30;0,0425089;0,0388659;0,0360542;0,0000003
3/jan/2023;ter;15:45;0,0421536;0,0386215;0,0359714;0,0000003
3/jan/2023;ter;16:00;0,0418164;0,0385432;0,0360255;0,0000003
3/jan/2023;ter;16:15;0,0416039;0,0385269;0,0362654;0,0000003
3/jan/2023;ter;16:30;0,0414125;0,0386394;0,0366724;0,0000003
3/jan/2023;ter;16:45;0,0412625;0,0389208;0,0372801;0,0000003
3/jan/2023;ter;17:00;0,0410413;0,0394226;0,0381460;0,0000003
3/jan/2023;ter;17:15;0,0408975;0,0399588;0,0394104;0,0000760
3/jan/2023;ter;17:30;0,0407618;0,0406117;0,0411773;0,0077082
3/jan/2023;ter;17:45;0,0406960;0,0413137;0,0433852;0,0297913
3/jan/2023;ter;18:00;0,0403260;0,0421378;0,0458146;0,0578963
3/jan/2023;ter;18:15;0,0397669;0,0429457;0,0481419;0,0612903
3/jan/2023;ter;18:30;0,0390574;0,0436432;0,0502435;0,0612903
3/jan/2023;ter;18:45;0,0384951;0,0442433;0,0520687;0,0612903
3/jan/2023;ter;19:00;0,0379058;0,0446447;0,0537339;0,0612903
3/jan/2023;ter;19:15;0,0372244;0,0449569;0,0552218;0,0612903
3/jan/2023;ter;19:30;0,0364142;0,0451124;0,0565244;0,0612903
3/jan/2023;ter;19:45;0,0356040;0,0451847;0,0575425;0,0612903
3/jan/2023;ter;20:00;0,0347603;0,0449733;0,0582446;0,0612903
3/jan/2023;ter;20:15;0,0339345;0,0445248;0,0582907;0,0612903
3/jan/2023;ter;20:30;0,0332072;0,0439964;0,0578087;0,0612903
3/jan/2023;ter;20:45;0,0325959;0,0434713;0,0569537;0,0612903
3/jan/2023;ter;21:00;0,0320156;0,0430357;0,0561319;0,0612903
3/jan/2023;ter;21:15;0,0313696;0,0426000;0,0552715;0,0612903
3/jan/2023;ter;21:30;0,0306751;0,0422047;0,0543401;0,0612903
3/jan/2023;ter;21:45;0,0299777;0,0417347;0,0532745;0,0612903
3/jan/2023;ter;22:00;0,0292557;0,0411273;0,0521379;0,0612903
3/jan/2023;ter;22:15;0,0285428;0,0404496;0,0508874;0,0612903
3/jan/2023;ter;22:30;0,0278341;0,0397709;0,0495667;0,0612903
3/jan/2023;ter;22:45;0,0271395;0,0390480;0,0480248;0,0612903
3/jan/2023;ter;23:00;0,0263469;0,0380739;0,0461780;0,0612903
3/jan/2023;ter;23:15;0,0254972;0,0368951;0,0440874;0,0612903
3/jan/2023;ter;23:30;0,0246353;0,0356487;0,0419297;0,0612903
3/jan/2023;ter;23:45;0,0238414;0,0344913;0,0397362;0,0612903
3/jan/2023;ter;24:00;0,0228742;0,0329930;0,0373310;0,0612903
4/jan/2023;qua;00:15;0,0219749;0,0313716;0,0349672;0,0612903
4/jan/2023;qua;00:30;0,0211742;0,0297519;0,0328025;0,0612903
4/jan/2023;qua;00:45;0,0206857;0,0285247;0,0309815;0,0612903
4/jan/2023;qua;01:00;0,0202569;0,0275115;0,0292936;0,0612903
4/jan/2023;qua;01:15;0,0198697;0,0265804;0,0277453;0,0612903
4/jan/2023;qua;01:30;0,0195137;0,0257482;0,0264027;0,0612903
4/jan/2023;qua;01:45;0,0191913;0,0249767;0,0252707;0,0612903
4/jan/2023;qua;02:00;0,0189111;0,0243177;0,0243342;0,0612903
4/jan/2023;qua;02:15;0,0186658;0,0237684;0,0235272;0,0612903
4/jan/2023;qua;02:30;0,0184747;0,0233273;0,0228407;0,0612903
4/jan/2023;qua;02:45;0,0182912;0,0229234;0,0222602;0,0612903
4/jan/2023;qua;03:00;0,0181871;0,0226182;0,0217814;0,0612903
4/jan/2023;qua;03:15;0,0181018;0,0223366;0,0213733;0,0612903
4/jan/2023;qua;03:30;0,0180684;0,0221309;0,0210467;0,0612903
4/jan/2023;qua;03:45;0,0180144;0,0219451;0,0207757;0,0612903
4/jan/2023;qua;04:00;0,0180129;0,0218435;0,0205691;0,0612903
4/jan/2023;qua;04:15;0,0180759;0,0217799;0,0203750;0,0612903
4/jan/2023;qua;04:30;0,0181803;0,0218424;0,0202666;0,0612903
4/jan/2023;qua;04:45;0,0182806;0,0219084;0,0201888;0,0612903
4/jan/2023;qua;05:00;0,0184298;0,0220377;0,0201610;0,0612903
4/jan/2023;qua;05:15;0,0186168;0,0220738;0,0202054;0,0612903
4/jan/2023;qua;05:30;0,0188430;0,0221795;0,0203134;0,0612903
4/jan/2023;qua;05:45;0,0190805;0,0223492;0,0205270;0,0612903
4/jan/2023;qua;06:00;0,0194659;0,0226630;0,0208648;0,0612903
4/jan/2023;qua;06:15;0,0199202;0,0230658;0,0214136;0,0612903
4/jan/2023;qua;06:30;0,0205524;0,0236492;0,0221686;0,0612903
4/jan/2023;qua;06:45;0,0213297;0,0244076;0,0231728;0,0612903
4/jan/2023;qua;07:00;0,0224725;0,0255854;0,0246023;0,0608162
4/jan/2023;qua;07:15;0,0237370;0,0270758;0,0262680;0,0592109
4/jan/2023;qua;07:30;0,0251655;0,0287603;0,0280123;0,0479753
4/jan/2023;qua;07:45;0,0267813;0,0303479;0,0294297;0,0243950
4/jan/2023;qua;08:00;0,0290061;0,0316457;0,0305507;0,0070505
4/jan/2023;qua;08:15;0,0313646;0,0326872;0,0314782;0,0001668
4/jan/2023;qua;08:30;0,0337592;0,0333844;0,0322218;0,0000003
4/jan/2023;qua;08:45;0,0358267;0,0340937;0,0327816;0,0000003
4/jan/2023;qua;09:00;0,0380946;0,0351220;0,0333219;0,0000003
4/jan/2023;qua;09:15;0,0401389;0,0364792;0,0339868;0,0000003
4/jan/2023;qua;09:30;0,0418472;0,0377289;0,0347941;0,0000003
4/jan/2023;qua;09:45;0,0430010;0,0385242;0,0353801;0,0000003
4/jan/2023;qua;10:00;0,0437962;0,0390796;0,0357773;0,0000003
4/jan/2023;qua;10:15;0,0444259;0,0394999;0,0359956;0,0000003
4/jan/2023;qua;10:30;0,0448867;0,0398382;0,0361217;0,0000003
4/jan/2023;qua;10:45;0,0453070;0,0398888;0,0362232;0,0000003
4/jan/2023;qua;11:00;0,0456451;0,0398647;0,0363854;0,0000003
4/jan/2023;qua;11:15;0,0460033;0,0399024;0,0366858;0,0000003
4/jan/2023;qua;11:30;0,0463932;0,0401325;0,0370362;0,0000003
4/jan/2023;qua;11:45;0,0467533;0,0406433;0,0374633;0,0000003
4/jan/2023;qua;12:00;0,0467281;0,0412199;0,0380125;0,0000003
4/jan/2023;qua;12:15;0,0462622;0,0416281;0,0386296;0,0000003
4/jan/2023;qua;12:30;0,0451302;0,0415819;0,0391503;0,0000003
4/jan/2023;qua;12:45;0,0439255;0,0413080;0,0393341;0,0000003
4/jan/2023;qua;13:00;0,0427760;0,0409182;0,0391327;0,0000003
4/jan/2023;qua;13:15;0,0420981;0,0405120;0,0386225;0,0000003
4/jan/2023;qua;13:30;0,0418525;0,0401307;0,0380117;0,0000003
4/jan/2023;qua;13:45;0,0419169;0,0398854;0,0375005;0,0000003
4/jan/2023;qua;14:00;0,0424580;0,0398887;0,0372258;0,0000003
4/jan/2023;qua;14:15;0,0429742;0,0400297;0,0370841;0,0000003
4/jan/2023;qua;14:30;0,0434212;0,0401359;0,0369227;0,0000003
4/jan/2023;qua;14:45;0,0434324;0,0400831;0,0367011;0,0000003
4/jan/2023;qua;15:00;0,0432243;0,0397698;0,0364436;0,0000003
4/jan/2023;qua;15:15;0,0429118;0,0393040;0,0362313;0,0000003
4/jan/2023;qua;15:30;0,0425201;0,0389007;0,0360189;0,0000003
4/jan/2023;qua;15:45;0,0421630;0,0386400;0,0359323;0,0000003
4/jan/2023;qua;16:00;0,0418167;0,0385530;0,0359882;0,0000003
4/jan/2023;qua;16:15;0,0415964;0,0385327;0,0362376;0,0000003
4/jan/2023;qua;16:30;0,0414040;0,0386466;0,0366371;0,0000003
4/jan/2023;qua;16:45;0,0412525;0,0389164;0,0372346;0,0000003
4/jan/2023;qua;17:00;0,0410281;0,0394252;0,0381048;0,0000003
4/jan/2023;qua;17:15;0,0408684;0,0399519;0,0393841;0,0000541
4/jan/2023;qua;17:30;0,0407234;0,0406174;0,0411752;0,0068291
4/jan/2023;qua;17:45;0,0406588;0,0413214;0,0433952;0,0279431
4/jan/2023;qua;18:00;0,0403053;0,0421566;0,0458561;0,0570456
4/jan/2023;qua;18:15;0,0397630;0,0429752;0,0482225;0,0612903
4/jan/2023;qua;18:30;0,0390676;0,0436791;0,0503796;0,0612903
4/jan/2023;qua;18:45;0,0385112;0,0442840;0,0522473;0,0612903
4/jan/2023;qua;19:00;0,0379187;0,0446873;0,0539336;0,0612903
4/jan/2023;qua;19:15;0,0372323;0,0449857;0,0554229;0,0612903
4/jan/2023;qua;19:30;0,0364154;0,0451463;0,0567238;0,0612903
4/jan/2023;qua;19:45;0,0356025;0,0452265;0,0577495;0,0612903
4/jan/2023;qua;20:00;0,0347535;0,0450265;0,0584813;0,0612903
4/jan/2023;qua;20:15;0,0339252;0,0445879;0,0585458;0,0612903
4/jan/2023;qua;20:30;0,0332021;0,0440651;0,0580770;0,0612903
4/jan/2023;qua;20:45;0,0325906;0,0435679;0,0572135;0,0612903
4/jan/2023;qua;21:00;0,0320060;0,0431566;0,0563860;0,0612903
4/jan/2023;qua;21:15;0,0313552;0,0427266;0,0555140;0,0612903
4/jan/2023;qua;21:30;0,0306612;0,0423136;0,0545690;0,0612903
4/jan/2023;qua;21:45;0,0299633;0,0418367;0,0534947;0,0612903
4/jan/2023;qua;22:00;0,0292360;0,0412222;0,0523409;0,0612903
4/jan/2023;qua;22:15;0,0285194;0,0405450;0,0510791;0,0612903
4/jan/2023;qua;22:30;0,0278043;0,0398428;0,0497522;0,0612903
4/jan/2023;qua;22:45;0,0271082;0,0391085;0,0481881;0,0612903
4/jan/2023;qua;23:00;0,0263124;0,0381394;0,0463086;0,0612903
4/jan/2023;qua;23:15;0,0254695;0,0369543;0,0441796;0,0612903
4/jan/2023;qua;23:30;0,0246119;0,0356951;0,0420156;0,0612903
4/jan/2023;qua;23:45;0,0238208;0,0344994;0,0398158;0,0612903
4/jan/2023;qua;24:00;0,0228506;0,0329795;0,0373927;0,0612903
5/jan/2023;qui;00:15;0,0219489;0,0313639;0,0350075;0,0612903
5/jan/2023;qui;00:30;0,0211508;0,0297608;0,0328250;0,0612903
5/jan/2023;qui;00:45;0,0206692;0,0285369;0,0310113;0,0612903
5/jan/2023;qui;01:00;0,0202469;0,0275102;0,0293313;0,0612903
5/jan/2023;qui;01:15;0,0198633;0,0265772;0,0277929;0,0612903
5/jan/2023;qui;01:30;0,0195062;0,0257518;0,0264320;0,0612903
5/jan/2023;qui;01:45;0,0191831;0,0249849;0,0252867;0,0612903
5/jan/2023;qui;02:00;0,0189039;0,0243118;0,0243396;0,0612903
5/jan/2023;qui;02:15;0,0186589;0,0237652;0,0235340;0,0612903
5/jan/2023;qui;02:30;0,0184705;0,0233232;0,0228503;0,0612903
5/jan/2023;qui;02:45;0,0182878;0,0229209;0,0222738;0,0612903
5/jan/2023;qui;03:00;0,0181836;0,0226105;0,0218081;0,0612903
5/jan/2023;qui;03:15;0,0180961;0,0223299;0,0214026;0,0612903
5/jan/2023;qui;03:30;0,0180633;0,0221315;0,0210736;0,0612903
5/jan/2023;qui;03:45;0,0180152;0,0219498;0,0207959;0,0612903
5/jan/2023;qui;04:00;0,0180172;0,0218486;0,0205900;0,0612903
5/jan/2023;qui;04:15;0,0180819;0,0217822;0,0204046;0,0612903
5/jan/2023;qui;04:30;0,0181838;0,0218287;0,0203040;0,0612903
5/jan/2023;qui;04:45;0,0182847;0,0218771;0,0202375;0,0612903
5/jan/2023;qui;05:00;0,0184345;0,0220022;0,0202118;0,0612903
5/jan/2023;qui;05:15;0,0186239;0,0220454;0,0202520;0,0612903
5/jan/2023;qui;05:30;0,0188509;0,0221685;0,0203574;0,0612903
5/jan/2023;qui;05:45;0,0190882;0,0223430;0,0205646;0,0612903
5/jan/2023;qui;06:00;0,0194721;0,0226700;0,0209037;0,0612903
5/jan/2023;qui;06:15;0,0199276;0,0230795;0,0214480;0,0612903
5/jan/2023;qui;06:30;0,0205630;0,0236733;0,0222198;0,0612903
5/jan/2023;qui;06:45;0,0213445;0,0244479;0,0232391;0,0612903
